cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,buf_overwritten
532,41,139,1930
532,42,93,1291
532,43,104,1444
532,44,121,1680
532,45,147,2041
532,46,81,1125
532,47,113,1569
532,48,120,1666
532,49,102,1416
532,50,99,1375
533,0,103,1430
533,1,109,1513
533,2,116,1611
533,3,124,1722
533,4,119,1652
533,5,118,1638
533,6,84,1166
533,7,86,1194
533,8,139,1930
533,9,84,1166
533,10,116,1611
533,11,117,1625
533,12,96,1333
533,13,105,1458
533,14,113,1569
533,15,88,1222
533,16,128,1777
533,17,108,1500
533,18,94,1305
533,19,130,1805
533,20,104,1444
533,21,111,1541
533,22,71,986
533,23,128,1777
533,24,105,1458
533,25,101,1402
533,26,85,1180
533,27,107,1486
533,28,104,1444
533,29,97,1347
533,30,125,1736
533,31,137,1902
533,32,89,1236
533,33,112,1555
533,34,121,1680
533,35,143,1986
533,36,92,1277
533,37,87,1208
533,38,103,1430
533,39,114,1583
533,40,122,1694
533,41,133,1847
533,42,108,1500
533,43,106,1472
533,44,124,1722
533,45,99,1375
533,46,129,1791
533,47,114,1583
533,48,123,1708
533,49,113,1569
533,50,127,1763
533,51,99,1375
534,0,88,1222
534,1,115,1597
534,2,135,1875
534,3,137,1902
534,4,143,1986
534,5,96,1333
534,6,124,1722
534,7,118,1638
534,8,131,1819
534,9,116,1611
534,10,82,1138
534,11,119,1652
534,12,157,2180
534,13,126,1750
534,14,131,1819
534,15,97,1347
534,16,102,1416
534,17,129,1791
534,18,123,1708
534,19,97,1347
534,20,118,1638
534,21,139,1930
534,22,119,1652
534,23,112,1555
534,24,135,1875
534,25,128,1777
534,26,106,1472
534,27,94,1305
534,28,122,1694
534,29,101,1402
534,30,98,1361
534,31,115,1597
534,32,138,1916
534,33,103,1430
534,34,95,1319
534,35,136,1888
534,36,142,1972
534,37,116,1611
534,38,75,1041
534,39,149,2069
534,40,94,1305
534,41,91,1263
534,42,130,1805
534,43,109,1513
534,44,100,1388
534,45,111,1541
534,46,118,1638
534,47,116,1611
534,48,96,1333
534,49,106,1472
534,50,93,1291
534,51,96,1333
535,0,115,1597
535,1,111,1541
535,2,144,2000
535,3,97,1347
535,4,93,1291
535,5,105,1458
535,6,92,1277
535,7,162,2250
535,8,104,1444
535,9,107,1486
535,10,115,1597
535,11,94,1305
535,12,116,1611
535,13,146,2027
535,14,67,930
535,15,127,1763
535,16,105,1458
535,17,143,1986
535,18,111,1541
535,19,91,1263
535,20,128,1777
535,21,123,1708
535,22,130,1805
535,23,115,1597
535,24,148,2055
535,25,86,1194
535,26,114,1583
535,27,174,2416
535,28,92,1277
535,29,109,1513
535,30,98,1361
535,31,126,1750
535,32,100,1388
535,33,70,972
535,34,89,1236
535,35,125,1736
535,36,103,1430
535,37,113,1569
535,38,122,1694
535,39,110,1527
535,40,65,902
535,41,101,1402
535,42,115,1597
535,43,116,1611
535,44,78,1083
535,45,106,1472
535,46,115,1597
536,0,117,1625
536,1,115,1597
536,2,126,1750
536,3,113,1569
536,4,106,1472
536,5,87,1208
536,6,102,1416
536,7,97,1347
536,8,117,1625
536,9,115,1597
536,10,82,1138
536,11,127,1763
536,12,105,1458
536,13,114,1583
536,14,85,1180
536,15,108,1500
536,16,116,1611
536,17,110,1527
536,18,85,1180
536,19,116,1611
536,20,82,1138
536,21,97,1347
536,22,121,1680
536,23,51,708
536,24,104,1444
536,25,98,1361
536,26,128,1777
536,27,122,1694
536,28,116,1611
536,29,141,1958
536,30,93,1291
536,31,113,1569
536,32,129,1791
536,33,116,1611
536,34,104,1444
536,35,119,1652
536,36,98,1361
536,37,101,1402
536,38,104,1444
536,39,87,1208
536,40,121,1680
536,41,117,1625
536,42,126,1750
536,43,116,1611
536,44,111,1541
536,45,96,1333
536,46,109,1513
536,47,107,1486
536,48,102,1416
536,49,108,1500
536,50,103,1430
536,51,106,1472
536,52,75,1041
536,53,93,1291
536,54,90,1250
536,55,111,1541
536,56,131,1819
536,57,98,1361
536,58,89,1236
536,59,116,1611
536,60,121,1680
536,61,109,1513
537,0,110,1527
537,1,104,1444
537,2,90,1250
537,3,93,1291
537,4,110,1527
537,5,97,1347
537,6,125,1736
537,7,124,1722
537,8,103,1430
537,9,113,1569
537,10,100,1388
537,11,100,1388
537,12,131,1819
537,13,94,1305
537,14,130,1805
537,15,130,1805
537,16,121,1680
537,17,98,1361
537,18,100,1388
537,19,98,1361
537,20,125,1736
537,21,150,2083
537,22,117,1625
537,23,121,1680
537,24,121,1680
537,25,111,1541
537,26,106,1472
537,27,104,1444
537,28,101,1402
537,29,125,1736
537,30,89,1236
537,31,79,1097
537,32,132,1833
537,33,118,1638
537,34,92,1277
537,35,111,1541
537,36,94,1305
537,37,129,1791
537,38,112,1555
537,39,99,1375
537,40,114,1583
537,41,133,1847
537,42,69,958
537,43,92,1277
537,44,104,1444
537,45,118,1638
537,46,70,972
537,47,92,1277
537,48,121,1680
537,49,106,1472
537,50,123,1708
537,51,120,1666
537,52,132,1833
538,0,85,1180
538,1,159,2208
538,2,137,1902
538,3,122,1694
538,4,105,1458
538,5,88,1222
538,6,123,1708
538,7,112,1555
538,8,129,1791
538,9,125,1736
538,10,146,2027
538,11,105,1458
538,12,133,1847
538,13,97,1347
538,14,100,1388
538,15,105,1458
538,16,76,1055
538,17,97,1347
538,18,80,1111
538,19,74,1027
538,20,137,1902
538,21,145,2013
538,22,104,1444
538,23,105,1458
538,24,116,1611
538,25,104,1444
538,26,119,1652
538,27,97,1347
538,28,121,1680
538,29,117,1625
538,30,104,1444
538,31,139,1930
538,32,111,1541
538,33,103,1430
538,34,114,1583
538,35,108,1500
538,36,120,1666
538,37,126,1750
538,38,93,1291
538,39,98,1361
538,40,94,1305
538,41,117,1625
538,42,145,2013
538,43,113,1569
538,44,96,1333
538,45,125,1736
538,46,131,1819
538,47,108,1500
538,48,83,1152
538,49,109,1513
538,50,118,1638
538,51,121,1680
538,52,106,1472
538,53,91,1263
538,54,119,1652
538,55,164,2277
538,56,114,1583
538,57,130,1805
538,58,101,1402
538,59,101,1402
538,60,174,2416
538,61,106,1472
538,62,94,1305
539,0,114,1583
539,1,91,1263
539,2,91,1263
539,3,73,1013
539,4,84,1166
539,5,132,1833
539,6,114,1583
539,7,95,1319
539,8,126,1750
539,9,138,1916
539,10,85,1180
539,11,118,1638
539,12,110,1527
539,13,108,1500
539,14,102,1416
539,15,129,1791
539,16,85,1180
539,17,102,1416
539,18,121,1680
539,19,88,1222
539,20,117,1625
539,21,122,1694
539,22,115,1597
539,23,110,1527
539,24,118,1638
539,25,115,1597
539,26,115,1597
539,27,108,1500
539,28,111,1541
539,29,135,1875
539,30,108,1500
539,31,145,2013
539,32,107,1486
539,33,100,1388
539,34,104,1444
539,35,94,1305
539,36,128,1777
539,37,115,1597
539,38,119,1652
539,39,102,1416
539,40,100,1388
539,41,118,1638
539,42,146,2027
539,43,129,1791
539,44,99,1375
539,45,95,1319
539,46,92,1277
539,47,107,1486
539,48,122,1694
539,49,81,1125
539,50,112,1555
539,51,88,1222
540,0,79,1097
540,1,107,1486
540,2,120,1666
540,3,111,1541
540,4,78,1083
540,5,100,1388
540,6,106,1472
540,7,107,1486
540,8,98,1361
540,9,104,1444
540,10,101,1402
540,11,100,1388
540,12,119,1652
540,13,101,1402
540,14,115,1597
540,15,125,1736
540,16,118,1638
540,17,173,2402
540,18,84,1166
540,19,120,1666
540,20,138,1916
540,21,79,1097
540,22,121,1680
540,23,119,1652
540,24,94,1305
540,25,140,1944
540,26,156,2166
540,27,92,1277
540,28,113,1569
540,29,123,1708
540,30,130,1805
540,31,80,1111
540,32,105,1458
540,33,117,1625
540,34,96,1333
540,35,123,1708
540,36,125,1736
540,37,107,1486
540,38,90,1250
540,39,109,1513
540,40,85,1180
540,41,117,1625
540,42,132,1833
540,43,105,1458
540,44,75,1041
540,45,114,1583
540,46,84,1166
540,47,120,1666
540,48,127,1763
540,49,114,1583
540,50,72,1000
541,0,107,1486
541,1,103,1430
541,2,73,1013
541,3,103,1430
541,4,118,1638
541,5,98,1361
541,6,72,1000
541,7,113,1569
541,8,118,1638
541,9,84,1166
541,10,99,1375
541,11,115,1597
541,12,100,1388
541,13,78,1083
541,14,137,1902
541,15,121,1680
541,16,116,1611
541,17,112,1555
541,18,131,1819
541,19,119,1652
541,20,102,1416
541,21,113,1569
541,22,122,1694
541,23,120,1666
541,24,103,1430
541,25,95,1319
541,26,109,1513
541,27,122,1694
541,28,104,1444
541,29,124,1722
541,30,90,1250
541,31,101,1402
541,32,105,1458
541,33,123,1708
541,34,106,1472
541,35,144,2000
541,36,137,1902
541,37,130,1805
541,38,133,1847
541,39,131,1819
541,40,100,1388
541,41,129,1791
541,42,101,1402
541,43,109,1513
541,44,108,1500
541,45,110,1527
541,46,100,1388
541,47,135,1875
541,48,106,1472
541,49,99,1375
542,0,119,1652
542,1,83,1152
542,2,98,1361
542,3,105,1458
542,4,112,1555
542,5,113,1569
542,6,132,1833
542,7,126,1750
542,8,102,1416
542,9,92,1277
542,10,111,1541
542,11,123,1708
542,12,124,1722
542,13,121,1680
542,14,117,1625
542,15,99,1375
542,16,106,1472
542,17,105,1458
542,18,119,1652
542,19,112,1555
542,20,106,1472
542,21,112,1555
542,22,116,1611
542,23,116,1611
542,24,140,1944
542,25,109,1513
542,26,127,1763
542,27,129,1791
542,28,132,1833
542,29,139,1930
542,30,100,1388
542,31,103,1430
542,32,95,1319
542,33,97,1347
542,34,88,1222
542,35,125,1736
542,36,90,1250
542,37,93,1291
542,38,101,1402
542,39,173,2402
542,40,150,2083
542,41,111,1541
542,42,141,1958
542,43,92,1277
542,44,137,1902
542,45,125,1736
542,46,102,1416
542,47,102,1416
542,48,96,1333
543,0,101,1402
543,1,102,1416
543,2,129,1791
543,3,81,1125
543,4,105,1458
543,5,176,2444
543,6,113,1569
543,7,107,1486
543,8,103,1430
543,9,109,1513
543,10,111,1541
543,11,134,1861
543,12,121,1680
543,13,103,1430
543,14,107,1486
543,15,129,1791
543,16,96,1333
543,17,117,1625
543,18,94,1305
543,19,103,1430
543,20,101,1402
543,21,135,1875
543,22,104,1444
543,23,106,1472
543,24,92,1277
543,25,105,1458
543,26,111,1541
543,27,119,1652
543,28,115,1597
543,29,107,1486
543,30,115,1597
543,31,109,1513
543,32,138,1916
543,33,164,2277
543,34,87,1208
543,35,109,1513
543,36,141,1958
543,37,109,1513
543,38,89,1236
543,39,106,1472
543,40,130,1805
543,41,69,958
543,42,75,1041
543,43,109,1513
543,44,98,1361
543,45,120,1666
543,46,123,1708
543,47,103,1430
543,48,78,1083
543,49,104,1444
544,0,105,1458
544,1,120,1666
544,2,131,1819
544,3,110,1527
544,4,82,1138
544,5,101,1402
544,6,97,1347
544,7,127,1763
544,8,121,1680
544,9,59,819
544,10,72,1000
544,11,113,1569
544,12,129,1791
544,13,95,1319
544,14,108,1500
544,15,123,1708
544,16,125,1736
544,17,100,1388
544,18,113,1569
544,19,113,1569
544,20,131,1819
544,21,105,1458
544,22,120,1666
544,23,102,1416
544,24,126,1750
544,25,145,2013
544,26,142,1972
544,27,99,1375
544,28,134,1861
544,29,93,1291
544,30,115,1597
544,31,107,1486
544,32,129,1791
544,33,67,930
544,34,113,1569
544,35,85,1180
544,36,119,1652
544,37,96,1333
544,38,125,1736
544,39,91,1263
544,40,126,1750
544,41,112,1555
544,42,125,1736
545,0,83,1152
545,1,119,1652
545,2,125,1736
545,3,76,1055
545,4,101,1402
545,5,91,1263
545,6,114,1583
545,7,89,1236
545,8,124,1722
545,9,88,1222
545,10,113,1569
545,11,150,2083
545,12,117,1625
545,13,94,1305
545,14,117,1625
545,15,108,1500
545,16,104,1444
545,17,120,1666
545,18,112,1555
545,19,99,1375
545,20,106,1472
545,21,113,1569
545,22,107,1486
545,23,143,1986
545,24,115,1597
545,25,120,1666
545,26,119,1652
545,27,116,1611
545,28,169,2347
545,29,99,1375
545,30,99,1375
545,31,124,1722
545,32,105,1458
545,33,98,1361
545,34,153,2125
545,35,122,1694
545,36,132,1833
545,37,102,1416
545,38,107,1486
545,39,87,1208
545,40,129,1791
545,41,96,1333
545,42,103,1430
545,43,119,1652
545,44,113,1569
545,45,112,1555
545,46,58,805
546,0,127,1763
546,1,92,1277
546,2,101,1402
546,3,101,1402
546,4,95,1319
546,5,99,1375
546,6,101,1402
546,7,133,1847
546,8,108,1500
546,9,105,1458
546,10,131,1819
546,11,116,1611
546,12,91,1263
546,13,98,1361
546,14,132,1833
546,15,110,1527
546,16,101,1402
546,17,97,1347
546,18,136,1888
546,19,77,1069
546,20,97,1347
546,21,105,1458
546,22,115,1597
546,23,128,1777
546,24,122,1694
546,25,119,1652
546,26,100,1388
546,27,133,1847
546,28,105,1458
546,29,114,1583
546,30,108,1500
546,31,118,1638
546,32,102,1416
546,33,110,1527
546,34,125,1736
546,35,113,1569
546,36,88,1222
546,37,113,1569
546,38,108,1500
546,39,87,1208
546,40,106,1472
546,41,123,1708
546,42,102,1416
546,43,124,1722
546,44,95,1319
546,45,99,1375
546,46,63,875
546,47,112,1555
546,48,121,1680
546,49,95,1319
546,50,93,1291
546,51,125,1736
546,52,106,1472
546,53,114,1583
546,54,87,1208
546,55,135,1875
546,56,100,1388
546,57,110,1527
546,58,91,1263
546,59,118,1638
547,0,109,1513
547,1,83,1152
547,2,138,1916
547,3,78,1083
547,4,96,1333
547,5,118,1638
547,6,126,1750
547,7,86,1194
547,8,103,1430
547,9,103,1430
547,10,103,1430
547,11,116,1611
547,12,108,1500
547,13,144,2000
547,14,140,1944
547,15,127,1763
547,16,116,1611
547,17,109,1513
547,18,113,1569
547,19,124,1722
547,20,107,1486
547,21,117,1625
547,22,123,1708
547,23,106,1472
547,24,103,1430
547,25,117,1625
547,26,124,1722
547,27,125,1736
547,28,131,1819
547,29,104,1444
547,30,146,2027
547,31,82,1138
547,32,136,1888
547,33,139,1930
547,34,120,1666
547,35,91,1263
547,36,96,1333
547,37,112,1555
547,38,107,1486
547,39,103,1430
547,40,106,1472
547,41,99,1375
547,42,103,1430
547,43,114,1583
547,44,117,1625
547,45,102,1416
547,46,112,1555
547,47,77,1069
547,48,123,1708
547,49,98,1361
547,50,129,1791
547,51,115,1597
547,52,125,1736
548,0,164,2277
548,1,98,1361
548,2,71,986
548,3,89,1236
548,4,99,1375
548,5,106,1472
548,6,100,1388
548,7,120,1666
548,8,111,1541
548,9,108,1500
548,10,118,1638
548,11,126,1750
548,12,103,1430
548,13,110,1527
548,14,73,1013
548,15,165,2291
548,16,122,1694
548,17,84,1166
548,18,114,1583
548,19,143,1986
548,20,113,1569
548,21,115,1597
548,22,108,1500
548,23,140,1944
548,24,98,1361
548,25,96,1333
548,26,103,1430
548,27,120,1666
548,28,117,1625
548,29,104,1444
548,30,135,1875
548,31,134,1861
548,32,125,1736
548,33,98,1361
548,34,82,1138
548,35,96,1333
548,36,110,1527
548,37,135,1875
548,38,82,1138
548,39,132,1833
548,40,74,1027
548,41,130,1805
548,42,84,1166
548,43,101,1402
548,44,116,1611
548,45,100,1388
548,46,107,1486
548,47,121,1680
548,48,116,1611
548,49,85,1180
548,50,128,1777
548,51,142,1972
548,52,92,1277
549,0,138,1916
549,1,135,1875
549,2,90,1250
549,3,120,1666
549,4,110,1527
549,5,115,1597
549,6,77,1069
549,7,84,1166
549,8,133,1847
549,9,104,1444
549,10,145,2013
549,11,122,1694
549,12,103,1430
549,13,123,1708
549,14,120,1666
549,15,60,833
549,16,98,1361
549,17,118,1638
549,18,101,1402
549,19,121,1680
549,20,92,1277
549,21,131,1819
549,22,109,1513
549,23,115,1597
549,24,120,1666
549,25,106,1472
549,26,100,1388
549,27,104,1444
549,28,100,1388
549,29,123,1708
549,30,132,1833
549,31,95,1319
549,32,109,1513
549,33,131,1819
549,34,101,1402
549,35,113,1569
549,36,113,1569
549,37,97,1347
549,38,115,1597
549,39,146,2027
549,40,144,2000
549,41,141,1958
549,42,110,1527
549,43,84,1166
549,44,107,1486
549,45,107,1486
549,46,96,1333
549,47,103,1430
549,48,133,1847
549,49,115,1597
549,50,114,1583
549,51,111,1541
549,52,102,1416
550,0,104,1444
550,1,94,1305
550,2,110,1527
550,3,96,1333
550,4,78,1083
550,5,105,1458
550,6,147,2041
550,7,103,1430
550,8,108,1500
550,9,133,1847
550,10,81,1125
550,11,117,1625
550,12,104,1444
550,13,111,1541
550,14,98,1361
550,15,122,1694
550,16,103,1430
550,17,92,1277
550,18,143,1986
550,19,100,1388
550,20,92,1277
550,21,102,1416
550,22,105,1458
550,23,96,1333
550,24,98,1361
550,25,142,1972
550,26,94,1305
550,27,111,1541
550,28,90,1250
550,29,113,1569
550,30,88,1222
550,31,125,1736
550,32,97,1347
550,33,73,1013
550,34,109,1513
550,35,98,1361
550,36,137,1902
550,37,115,1597
550,38,81,1125
550,39,94,1305
550,40,110,1527
550,41,76,1055
550,42,135,1875
550,43,82,1138
550,44,97,1347
550,45,93,1291
551,0,110,1527
551,1,115,1597
551,2,108,1500
551,3,123,1708
551,4,99,1375
551,5,91,1263
551,6,98,1361
551,7,97,1347
551,8,126,1750
551,9,91,1263
551,10,133,1847
551,11,97,1347
551,12,96,1333
551,13,100,1388
551,14,120,1666
551,15,101,1402
551,16,129,1791
551,17,108,1500
551,18,145,2013
551,19,113,1569
551,20,110,1527
551,21,118,1638
551,22,74,1027
551,23,131,1819
551,24,150,2083
551,25,129,1791
551,26,119,1652
551,27,91,1263
551,28,112,1555
551,29,99,1375
551,30,122,1694
551,31,100,1388
551,32,107,1486
551,33,121,1680
551,34,101,1402
551,35,124,1722
551,36,92,1277
551,37,112,1555
551,38,133,1847
551,39,119,1652
551,40,120,1666
551,41,110,1527
551,42,108,1500
551,43,123,1708
551,44,110,1527
551,45,103,1430
551,46,102,1416
551,47,137,1902
551,48,98,1361
551,49,124,1722
552,0,102,1416
552,1,110,1527
552,2,123,1708
552,3,105,1458
552,4,131,1819
552,5,110,1527
552,6,76,1055
552,7,148,2055
552,8,74,1027
552,9,109,1513
552,10,135,1875
552,11,113,1569
552,12,110,1527
552,13,118,1638
552,14,96,1333
552,15,98,1361
552,16,97,1347
552,17,105,1458
552,18,133,1847
552,19,113,1569
552,20,91,1263
552,21,126,1750
552,22,93,1291
552,23,129,1791
552,24,121,1680
552,25,76,1055
552,26,135,1875
552,27,64,888
552,28,96,1333
552,29,123,1708
552,30,81,1125
552,31,121,1680
552,32,146,2027
552,33,120,1666
552,34,120,1666
552,35,134,1861
552,36,100,1388
552,37,134,1861
552,38,101,1402
552,39,110,1527
552,40,120,1666
552,41,81,1125
552,42,146,2027
552,43,112,1555
552,44,139,1930
552,45,69,958
552,46,107,1486
552,47,110,1527
552,48,84,1166
552,49,89,1236
552,50,129,1791
552,51,112,1555
552,52,99,1375
552,53,110,1527
552,54,149,2069
552,55,140,1944
552,56,91,1263
552,57,108,1500
553,0,66,916
553,1,113,1569
553,2,119,1652
553,3,116,1611
553,4,117,1625
553,5,103,1430
553,6,97,1347
553,7,55,763
553,8,104,1444
553,9,129,1791
553,10,106,1472
553,11,102,1416
553,12,112,1555
553,13,107,1486
553,14,92,1277
553,15,106,1472
553,16,112,1555
553,17,97,1347
553,18,120,1666
553,19,91,1263
553,20,98,1361
553,21,102,1416
553,22,112,1555
553,23,97,1347
553,24,93,1291
553,25,123,1708
553,26,108,1500
553,27,71,986
553,28,107,1486
553,29,110,1527
553,30,94,1305
553,31,100,1388
553,32,113,1569
553,33,87,1208
553,34,105,1458
553,35,104,1444
553,36,114,1583
553,37,95,1319
553,38,117,1625
553,39,106,1472
553,40,93,1291
553,41,115,1597
553,42,143,1986
553,43,129,1791
553,44,111,1541
553,45,96,1333
553,46,127,1763
553,47,96,1333
553,48,111,1541
553,49,131,1819
553,50,87,1208
553,51,128,1777
553,52,89,1236
553,53,121,1680
553,54,118,1638
553,55,120,1666
553,56,109,1513
553,57,112,1555
553,58,103,1430
553,59,83,1152
553,60,146,2027
553,61,116,1611
553,62,112,1555
553,63,118,1638
554,0,103,1430
554,1,116,1611
554,2,112,1555
554,3,114,1583
554,4,85,1180
554,5,121,1680
554,6,86,1194
554,7,122,1694
554,8,113,1569
554,9,108,1500
554,10,100,1388
554,11,99,1375
554,12,109,1513
554,13,100,1388
554,14,126,1750
554,15,111,1541
554,16,124,1722
554,17,139,1930
554,18,115,1597
554,19,90,1250
554,20,130,1805
554,21,104,1444
554,22,113,1569
554,23,117,1625
554,24,95,1319
554,25,114,1583
554,26,112,1555
554,27,127,1763
554,28,94,1305
554,29,116,1611
554,30,121,1680
554,31,120,1666
554,32,96,1333
554,33,98,1361
554,34,111,1541
554,35,144,2000
554,36,127,1763
554,37,90,1250
554,38,110,1527
554,39,108,1500
554,40,122,1694
554,41,91,1263
554,42,107,1486
554,43,101,1402
554,44,92,1277
554,45,74,1027
555,0,107,1486
555,1,128,1777
555,2,85,1180
555,3,77,1069
555,4,105,1458
555,5,116,1611
555,6,108,1500
555,7,104,1444
555,8,113,1569
555,9,113,1569
555,10,80,1111
555,11,93,1291
555,12,96,1333
555,13,138,1916
555,14,109,1513
555,15,111,1541
555,16,132,1833
555,17,111,1541
555,18,121,1680
555,19,114,1583
555,20,133,1847
555,21,117,1625
555,22,104,1444
555,23,111,1541
555,24,145,2013
555,25,124,1722
555,26,110,1527
555,27,94,1305
555,28,124,1722
555,29,123,1708
555,30,105,1458
555,31,122,1694
555,32,84,1166
555,33,111,1541
555,34,108,1500
555,35,125,1736
555,36,105,1458
555,37,111,1541
555,38,92,1277
555,39,122,1694
555,40,101,1402
555,41,105,1458
555,42,93,1291
555,43,125,1736
555,44,92,1277
555,45,93,1291
555,46,67,930
555,47,138,1916
555,48,121,1680
555,49,153,2125
555,50,126,1750
555,51,112,1555
555,52,118,1638
556,0,85,1180
556,1,64,888
556,2,73,1013
556,3,97,1347
556,4,93,1291
556,5,110,1527
556,6,132,1833
556,7,121,1680
556,8,95,1319
556,9,116,1611
556,10,125,1736
556,11,119,1652
556,12,109,1513
556,13,122,1694
556,14,84,1166
556,15,116,1611
556,16,104,1444
556,17,117,1625
556,18,124,1722
556,19,116,1611
556,20,114,1583
556,21,149,2069
556,22,106,1472
556,23,102,1416
556,24,113,1569
556,25,100,1388
556,26,108,1500
556,27,86,1194
556,28,136,1888
556,29,117,1625
556,30,134,1861
556,31,106,1472
556,32,111,1541
556,33,117,1625
556,34,115,1597
556,35,82,1138
556,36,103,1430
556,37,122,1694
556,38,98,1361
556,39,96,1333
556,40,86,1194
556,41,130,1805
556,42,120,1666
556,43,94,1305
557,0,95,1319
557,1,108,1500
557,2,116,1611
557,3,92,1277
557,4,59,819
557,5,103,1430
557,6,129,1791
557,7,87,1208
557,8,124,1722
557,9,114,1583
557,10,106,1472
557,11,128,1777
557,12,125,1736
557,13,122,1694
557,14,111,1541
557,15,125,1736
557,16,123,1708
557,17,129,1791
557,18,88,1222
557,19,111,1541
557,20,109,1513
557,21,102,1416
557,22,108,1500
557,23,114,1583
557,24,103,1430
557,25,107,1486
557,26,104,1444
557,27,97,1347
557,28,123,1708
557,29,123,1708
557,30,93,1291
557,31,115,1597
557,32,44,611
557,33,86,1194
557,34,93,1291
557,35,103,1430
557,36,95,1319
557,37,148,2055
557,38,115,1597
557,39,82,1138
557,40,96,1333
557,41,110,1527
557,42,135,1875
557,43,117,1625
557,44,124,1722
557,45,77,1069
557,46,108,1500
557,47,136,1888
557,48,98,1361
557,49,129,1791
557,50,111,1541
557,51,126,1750
557,52,95,1319
557,53,103,1430
557,54,97,1347
557,55,127,1763
557,56,81,1125
557,57,106,1472
557,58,107,1486
557,59,90,1250
557,60,110,1527
557,61,98,1361
557,62,104,1444
558,0,98,1361
558,1,104,1444
558,2,115,1597
558,3,122,1694
558,4,133,1847
558,5,113,1569
558,6,93,1291
558,7,129,1791
558,8,95,1319
558,9,132,1833
558,10,117,1625
558,11,88,1222
558,12,129,1791
558,13,88,1222
558,14,128,1777
558,15,137,1902
558,16,124,1722
558,17,144,2000
558,18,96,1333
558,19,104,1444
558,20,126,1750
558,21,95,1319
558,22,121,1680
558,23,116,1611
558,24,97,1347
558,25,129,1791
558,26,133,1847
558,27,125,1736
558,28,110,1527
558,29,128,1777
558,30,113,1569
558,31,96,1333
558,32,97,1347
558,33,123,1708
558,34,124,1722
558,35,108,1500
558,36,99,1375
558,37,87,1208
558,38,111,1541
558,39,119,1652
558,40,99,1375
558,41,132,1833
558,42,84,1166
558,43,114,1583
558,44,118,1638
558,45,124,1722
558,46,113,1569
558,47,134,1861
558,48,113,1569
558,49,138,1916
558,50,123,1708
558,51,111,1541
558,52,108,1500
558,53,89,1236
558,54,77,1069
558,55,101,1402
558,56,95,1319
558,57,105,1458
558,58,115,1597
558,59,84,1166
558,60,88,1222
558,61,103,1430
558,62,106,1472
559,0,96,1333
559,1,136,1888
559,2,107,1486
559,3,119,1652
559,4,99,1375
559,5,137,1902
559,6,128,1777
559,7,126,1750
559,8,128,1777
559,9,142,1972
559,10,100,1388
559,11,105,1458
559,12,107,1486
559,13,120,1666
559,14,99,1375
559,15,45,625
559,16,112,1555
559,17,68,944
559,18,92,1277
559,19,88,1222
559,20,107,1486
559,21,101,1402
559,22,119,1652
559,23,105,1458
559,24,131,1819
559,25,100,1388
559,26,111,1541
559,27,92,1277
559,28,123,1708
559,29,126,1750
559,30,96,1333
559,31,156,2166
559,32,82,1138
559,33,107,1486
559,34,100,1388
559,35,99,1375
559,36,108,1500
559,37,111,1541
559,38,106,1472
559,39,99,1375
559,40,76,1055
559,41,96,1333
559,42,128,1777
559,43,105,1458
559,44,92,1277
559,45,141,1958
559,46,87,1208
559,47,99,1375
559,48,108,1500
559,49,107,1486
559,50,93,1291
559,51,128,1777
559,52,94,1305
559,53,124,1722
559,54,123,1708
559,55,99,1375
559,56,125,1736
559,57,124,1722
559,58,98,1361
560,0,120,1666
560,1,125,1736
560,2,109,1513
560,3,110,1527
560,4,90,1250
560,5,106,1472
560,6,121,1680
560,7,115,1597
560,8,84,1166
560,9,137,1902
560,10,95,1319
560,11,103,1430
560,12,117,1625
560,13,121,1680
560,14,113,1569
560,15,133,1847
560,16,98,1361
560,17,149,2069
560,18,107,1486
560,19,145,2013
560,20,101,1402
560,21,116,1611
560,22,123,1708
560,23,91,1263
560,24,110,1527
560,25,123,1708
560,26,185,2569
560,27,128,1777
560,28,125,1736
560,29,58,805
560,30,135,1875
560,31,96,1333
560,32,106,1472
560,33,127,1763
560,34,105,1458
560,35,112,1555
560,36,99,1375
560,37,113,1569
560,38,133,1847
560,39,136,1888
560,40,111,1541
560,41,108,1500
560,42,114,1583
560,43,122,1694
560,44,135,1875
560,45,126,1750
561,0,98,1361
561,1,125,1736
561,2,112,1555
561,3,111,1541
561,4,155,2152
561,5,99,1375
561,6,117,1625
561,7,107,1486
561,8,101,1402
561,9,104,1444
561,10,89,1236
561,11,111,1541
561,12,91,1263
561,13,104,1444
561,14,110,1527
561,15,109,1513
561,16,98,1361
561,17,110,1527
561,18,101,1402
561,19,85,1180
561,20,114,1583
561,21,91,1263
561,22,129,1791
561,23,110,1527
561,24,135,1875
561,25,102,1416
561,26,107,1486
561,27,115,1597
561,28,90,1250
561,29,109,1513
561,30,111,1541
561,31,127,1763
561,32,119,1652
561,33,108,1500
561,34,112,1555
561,35,109,1513
561,36,124,1722
561,37,103,1430
561,38,121,1680
561,39,104,1444
561,40,100,1388
561,41,111,1541
561,42,109,1513
561,43,110,1527
561,44,96,1333
562,0,140,1944
562,1,102,1416
562,2,104,1444
562,3,104,1444
562,4,87,1208
562,5,103,1430
562,6,84,1166
562,7,136,1888
562,8,89,1236
562,9,114,1583
562,10,98,1361
562,11,77,1069
562,12,120,1666
562,13,130,1805
562,14,77,1069
